order_id,store_id,city,category,order_timestamp,day_of_week,order_hour,is_peak_hour,pick_time_min,pack_time_min,dispatch_time_min,delivery_time_min,total_fulfillment_time_min,sla_breached,stockout_flag,cancelled_flag,revenue_inr,items_count,customer_rating
ORD120429,DS_Mumbai_BKC,Mumbai,Beverages,2024-05-19 20:08:00,Sunday,20,1,11.3,2.6,2.3,27.3,43.5,1,0,0,1277.81,8,3.9
ORD120430,DS_Pune_Kothrud,Pune,Fruits & Veg,2024-12-01 15:48:00,Sunday,15,0,7.5,3.6,1.8,18.3,31.200000000000003,1,0,0,424.46,12,4.0
ORD120431,DS_Delhi_Lajpat,Delhi,Personal Care,2024-09-10 11:32:00,Tuesday,11,0,6.8,3.9,1.6,19.5,31.799999999999997,1,0,0,924.32,10,3.4
ORD120432,DS_Bangalore_Whitefield,Bangalore,Beverages,2024-08-12 15:49:00,Monday,15,0,6.1,2.3,1.9,22.6,32.9,1,0,0,1582.47,9,3.9
ORD120433,DS_Pune_Kothrud,Pune,Frozen,2024-11-27 09:40:00,Wednesday,9,1,8.0,2.5,2.4,33.3,46.199999999999996,1,0,0,512.44,1,4.0
ORD120434,DS_Mumbai_BKC,Mumbai,Personal Care,2024-01-11 06:18:00,Thursday,6,0,4.7,2.8,2.2,19.7,29.4,0,0,0,684.76,10,4.3
ORD120435,DS_Bangalore_Whitefield,Bangalore,Personal Care,2024-05-07 09:12:00,Tuesday,9,1,8.2,2.6,2.1,21.9,34.8,1,1,1,414.87,7,4.1
ORD120436,DS_Mumbai_Andheri,Mumbai,Beverages,2024-07-11 11:19:00,Thursday,11,0,2.5,4.3,3.0,19.9,29.7,0,1,0,1572.58,10,3.9
ORD120437,DS_Mumbai_Andheri,Mumbai,Snacks,2024-02-17 11:29:00,Saturday,11,0,9.2,2.7,1.6,19.6,33.1,1,0,0,1179.55,6,4.2
ORD120438,DS_Delhi_CP,Delhi,Fruits & Veg,2024-10-04 22:45:00,Friday,22,0,9.9,2.4,2.1,18.5,32.9,1,0,0,1303.57,8,3.5
ORD120439,DS_Pune_Kothrud,Pune,Dairy,2024-07-27 13:07:00,Saturday,13,1,10.5,3.6,2.2,19.3,35.6,1,0,0,1393.83,8,3.7
ORD120440,DS_Bangalore_Koramangala,Bangalore,Snacks,2024-12-07 17:48:00,Saturday,17,0,3.7,1.4,2.0,20.3,27.4,0,0,0,1034.64,4,4.2
ORD120441,DS_Bangalore_Koramangala,Bangalore,Dairy,2024-01-23 17:32:00,Tuesday,17,0,5.4,3.3,2.9,19.1,30.700000000000003,1,0,0,1163.07,11,4.6
ORD120442,DS_Delhi_Lajpat,Delhi,Snacks,2024-06-30 06:17:00,Sunday,6,0,5.7,2.9,2.1,5.9,16.6,0,0,0,1741.3,7,4.3
ORD120443,DS_Bangalore_Whitefield,Bangalore,Dairy,2024-11-18 08:01:00,Monday,8,1,8.0,3.7,1.7,20.8,34.2,1,0,0,141.18,10,3.8
ORD120444,DS_Mumbai_Andheri,Mumbai,Dairy,2024-10-17 13:33:00,Thursday,13,1,8.6,2.3,2.0,31.1,44.0,1,0,0,1431.31,3,3.6
ORD120445,DS_Bangalore_Koramangala,Bangalore,Beverages,2024-01-02 20:30:00,Tuesday,20,1,14.4,4.2,1.8,25.8,46.2,1,0,0,1238.98,8,3.8
ORD120446,DS_Bangalore_Whitefield,Bangalore,Staples,2024-04-09 19:02:00,Tuesday,19,1,9.8,3.3,1.5,30.3,44.900000000000006,1,1,0,764.26,5,3.7
ORD120447,DS_Hyderabad_Hitech,Hyderabad,Snacks,2024-07-02 16:39:00,Tuesday,16,0,8.0,2.5,3.0,16.8,30.3,1,0,0,968.55,6,3.4
ORD120448,DS_Mumbai_Andheri,Mumbai,Dairy,2024-06-04 18:48:00,Tuesday,18,0,1.8,3.2,2.4,22.3,29.700000000000003,0,1,0,1651.99,5,4.2
ORD120449,DS_Mumbai_Andheri,Mumbai,Snacks,2024-12-02 11:00:00,Monday,11,0,3.9,4.6,1.9,8.0,18.4,0,0,0,1043.9,12,4.1
ORD120450,DS_Bangalore_Whitefield,Bangalore,Fruits & Veg,2024-11-09 13:03:00,Saturday,13,1,6.0,0.5,1.8,18.5,26.8,0,0,0,685.3,1,4.0
ORD120451,DS_Bangalore_Koramangala,Bangalore,Staples,2024-12-28 19:57:00,Saturday,19,1,9.8,1.8,2.3,18.8,32.7,1,0,0,232.35,11,3.5
ORD120452,DS_Hyderabad_Hitech,Hyderabad,Frozen,2024-10-25 17:12:00,Friday,17,0,6.7,4.6,1.7,15.2,28.2,0,0,0,1115.23,9,4.5
ORD120453,DS_Bangalore_Whitefield,Bangalore,Frozen,2024-05-01 14:58:00,Wednesday,14,0,5.9,3.0,2.1,14.6,25.6,0,0,0,206.77,10,4.3
ORD120454,DS_Pune_Kothrud,Pune,Frozen,2024-11-28 11:01:00,Thursday,11,0,10.2,2.9,3.0,10.4,26.5,0,1,0,859.31,1,4.1
ORD120455,DS_Delhi_Lajpat,Delhi,Dairy,2024-05-27 06:25:00,Monday,6,0,6.0,1.6,1.8,14.4,23.8,0,0,0,1037.51,6,3.9
ORD120456,DS_Delhi_CP,Delhi,Frozen,2024-08-20 08:08:00,Tuesday,8,1,10.1,4.6,2.3,28.2,45.2,1,0,0,727.61,10,3.8
ORD120457,DS_Hyderabad_Hitech,Hyderabad,Snacks,2024-02-07 14:16:00,Wednesday,14,0,4.2,2.8,2.0,16.8,25.8,0,1,1,1043.72,1,4.1
ORD120458,DS_Pune_Kothrud,Pune,Fruits & Veg,2024-10-06 21:45:00,Sunday,21,1,11.1,4.0,2.7,23.6,41.400000000000006,1,0,0,1722.77,10,4.2
ORD120459,DS_Bangalore_Koramangala,Bangalore,Staples,2024-04-02 22:41:00,Tuesday,22,0,5.8,3.1,2.2,22.8,33.900000000000006,1,0,0,1315.8,3,4.5
ORD120460,DS_Mumbai_Andheri,Mumbai,Dairy,2024-04-10 15:07:00,Wednesday,15,0,3.5,2.7,2.3,12.5,21.0,0,0,0,762.96,6,3.6
ORD120461,DS_Bangalore_Whitefield,Bangalore,Fruits & Veg,2024-10-10 10:20:00,Thursday,10,0,5.6,2.0,2.3,14.5,24.4,0,0,0,1184.55,12,4.4
ORD120462,DS_Mumbai_Andheri,Mumbai,Dairy,2024-07-17 21:31:00,Wednesday,21,1,12.9,5.0,2.2,20.3,40.4,1,0,0,1022.51,3,4.2
ORD120463,DS_Pune_Kothrud,Pune,Fruits & Veg,2024-05-17 18:02:00,Friday,18,0,6.5,3.3,2.3,12.7,24.8,0,0,0,285.0,9,3.7
ORD120464,DS_Mumbai_Andheri,Mumbai,Snacks,2024-03-20 21:58:00,Wednesday,21,1,11.6,2.6,2.3,23.9,40.4,1,0,0,1471.81,9,4.1
ORD120465,DS_Bangalore_Koramangala,Bangalore,Snacks,2024-10-31 10:17:00,Thursday,10,0,9.3,3.2,2.4,18.0,32.9,1,0,0,997.23,4,4.2
ORD120466,DS_Bangalore_Whitefield,Bangalore,Beverages,2024-04-12 10:17:00,Friday,10,0,3.0,3.6,1.8,21.2,29.6,0,0,0,746.87,9,4.2
ORD120467,DS_Bangalore_Koramangala,Bangalore,Staples,2024-11-02 21:46:00,Saturday,21,1,10.8,2.6,0.6,30.1,44.1,1,0,0,584.35,9,2.9
ORD120468,DS_Delhi_Lajpat,Delhi,Fruits & Veg,2024-11-04 18:17:00,Monday,18,0,3.9,3.5,2.2,23.0,32.6,1,0,0,1391.4,12,3.9
ORD120469,DS_Bangalore_Koramangala,Bangalore,Personal Care,2024-09-17 18:48:00,Tuesday,18,0,8.4,3.8,1.2,18.8,32.2,1,0,0,175.9,8,3.5
ORD120470,DS_Hyderabad_Hitech,Hyderabad,Dairy,2024-01-17 10:52:00,Wednesday,10,0,9.6,2.4,2.4,10.7,25.1,0,0,0,1262.42,1,4.1
ORD120471,DS_Bangalore_Koramangala,Bangalore,Personal Care,2024-05-02 10:34:00,Thursday,10,0,6.2,1.4,1.8,20.4,29.799999999999997,0,0,0,1391.08,5,4.6
ORD120472,DS_Mumbai_BKC,Mumbai,Snacks,2024-12-02 07:46:00,Monday,7,0,7.8,3.1,2.2,12.5,25.6,0,0,0,792.28,5,3.5
ORD120473,DS_Hyderabad_Hitech,Hyderabad,Frozen,2024-01-27 11:28:00,Saturday,11,0,6.0,1.7,0.9,16.5,25.1,0,0,0,1619.86,9,4.1
ORD120474,DS_Bangalore_Whitefield,Bangalore,Beverages,2024-03-01 16:24:00,Friday,16,0,4.4,3.4,2.3,20.1,30.200000000000003,1,1,0,406.33,1,3.6
ORD120475,DS_Bangalore_Whitefield,Bangalore,Beverages,2024-03-25 17:37:00,Monday,17,0,5.1,1.8,2.0,21.6,30.5,1,0,0,396.91,9,3.6
ORD120476,DS_Delhi_CP,Delhi,Snacks,2024-05-16 08:09:00,Thursday,8,1,10.2,3.2,1.9,20.6,35.9,1,0,0,886.89,11,3.7
ORD120477,DS_Hyderabad_Hitech,Hyderabad,Personal Care,2024-09-29 13:04:00,Sunday,13,1,10.5,3.6,3.1,24.5,41.7,1,0,0,1005.26,12,3.9
ORD120478,DS_Bangalore_Koramangala,Bangalore,Snacks,2024-01-02 12:32:00,Tuesday,12,1,8.6,3.1,1.5,17.0,30.2,1,0,0,684.57,10,3.3
ORD120479,DS_Pune_Kothrud,Pune,Frozen,2024-03-27 19:51:00,Wednesday,19,1,10.0,1.3,2.1,24.3,37.7,1,0,0,1796.76,5,3.2
ORD120480,DS_Mumbai_Andheri,Mumbai,Frozen,2024-06-22 18:40:00,Saturday,18,0,5.3,2.7,2.4,14.0,24.4,0,1,1,683.37,9,4.7
ORD120481,DS_Pune_Kothrud,Pune,Fruits & Veg,2024-05-31 12:27:00,Friday,12,1,9.4,2.6,1.0,7.8,20.8,0,1,1,218.38,2,4.0
ORD120482,DS_Delhi_CP,Delhi,Dairy,2024-06-28 17:21:00,Friday,17,0,2.7,1.9,1.9,23.6,30.1,1,1,0,1459.38,9,3.6
ORD120483,DS_Hyderabad_Hitech,Hyderabad,Dairy,2024-06-07 11:46:00,Friday,11,0,5.4,2.4,2.1,29.9,39.8,1,1,1,1536.3,1,3.9
ORD120484,DS_Pune_Kothrud,Pune,Frozen,2024-02-22 22:24:00,Thursday,22,0,3.6,3.3,1.6,22.4,30.9,1,0,0,1603.19,6,3.7
ORD120485,DS_Bangalore_Koramangala,Bangalore,Dairy,2024-09-26 15:02:00,Thursday,15,0,6.8,3.9,3.0,14.7,28.4,0,0,0,1306.66,6,3.4
ORD120486,DS_Delhi_Lajpat,Delhi,Staples,2024-04-11 23:59:00,Thursday,23,0,2.6,2.6,2.3,17.1,24.6,0,0,0,472.79,12,4.2
ORD120487,DS_Pune_Kothrud,Pune,Personal Care,2024-02-25 22:55:00,Sunday,22,0,3.4,3.2,2.1,8.1,16.799999999999997,0,0,0,578.53,9,5.0
ORD120488,DS_Mumbai_BKC,Mumbai,Beverages,2024-08-10 15:33:00,Saturday,15,0,7.6,3.2,3.1,15.5,29.4,0,0,0,612.69,3,4.3
ORD120489,DS_Mumbai_BKC,Mumbai,Dairy,2024-08-12 18:12:00,Monday,18,0,3.0,4.7,2.3,14.5,24.5,0,0,0,964.06,2,3.9
ORD120490,DS_Delhi_CP,Delhi,Frozen,2024-10-17 06:06:00,Thursday,6,0,7.9,4.6,1.7,21.9,36.099999999999994,1,0,0,1217.08,9,3.3
ORD120491,DS_Hyderabad_Hitech,Hyderabad,Personal Care,2024-01-24 19:24:00,Wednesday,19,1,11.2,3.0,1.2,21.4,36.8,1,0,0,345.94,12,4.0
ORD120492,DS_Bangalore_Koramangala,Bangalore,Frozen,2024-05-09 09:42:00,Thursday,9,1,11.0,1.8,1.5,15.5,29.8,0,0,0,1157.51,2,3.9
ORD120493,DS_Delhi_CP,Delhi,Frozen,2024-07-30 06:53:00,Tuesday,6,0,6.4,3.7,1.1,18.7,29.9,0,0,0,793.32,5,3.8
ORD120494,DS_Mumbai_BKC,Mumbai,Dairy,2024-03-12 15:19:00,Tuesday,15,0,6.0,4.8,1.4,18.1,30.300000000000004,1,0,0,373.63,6,2.5
ORD120495,DS_Mumbai_BKC,Mumbai,Personal Care,2024-06-10 15:16:00,Monday,15,0,7.1,2.5,2.6,17.0,29.2,0,0,0,1355.5,5,4.4
ORD120496,DS_Pune_Kothrud,Pune,Personal Care,2024-06-28 12:20:00,Friday,12,1,13.8,3.6,2.3,30.0,49.7,1,0,0,132.3,9,3.9
ORD120497,DS_Hyderabad_Hitech,Hyderabad,Frozen,2024-07-10 09:24:00,Wednesday,9,1,8.5,0.5,1.7,27.2,37.9,1,0,0,305.36,12,3.5
ORD120498,DS_Bangalore_Whitefield,Bangalore,Personal Care,2024-07-27 06:16:00,Saturday,6,0,5.6,2.8,1.7,21.3,31.4,1,0,0,1407.3,4,3.9
ORD120499,DS_Hyderabad_Hitech,Hyderabad,Staples,2024-04-05 08:48:00,Friday,8,1,9.8,3.7,2.0,24.7,40.2,1,0,0,1712.05,12,3.6
ORD120500,DS_Delhi_Lajpat,Delhi,Personal Care,2024-04-23 15:25:00,Tuesday,15,0,5.2,2.5,1.9,20.6,30.200000000000003,1,1,0,1473.35,2,3.5
ORD120501,DS_Bangalore_Koramangala,Bangalore,Frozen,2024-02-28 16:17:00,Wednesday,16,0,6.1,4.1,2.5,12.9,25.6,0,0,0,1141.51,2,5.0
ORD120502,DS_Bangalore_Whitefield,Bangalore,Frozen,2024-01-04 09:39:00,Thursday,9,1,11.3,2.5,1.1,28.4,43.3,1,0,0,1152.6,9,3.9
ORD120503,DS_Bangalore_Koramangala,Bangalore,Dairy,2024-08-01 16:49:00,Thursday,16,0,4.1,3.1,1.3,11.2,19.7,0,0,0,584.32,9,4.1
ORD120504,DS_Delhi_Lajpat,Delhi,Beverages,2024-05-20 17:12:00,Monday,17,0,5.6,4.5,2.0,15.7,27.799999999999997,0,0,0,1447.58,3,3.9
ORD120505,DS_Delhi_CP,Delhi,Dairy,2024-03-10 13:45:00,Sunday,13,1,10.5,0.5,2.1,32.6,45.7,1,0,0,1322.45,12,4.1
ORD120506,DS_Bangalore_Koramangala,Bangalore,Fruits & Veg,2024-12-12 10:55:00,Thursday,10,0,10.2,2.3,2.2,17.2,31.9,1,1,0,1625.43,8,4.2
ORD120507,DS_Delhi_Lajpat,Delhi,Beverages,2024-11-28 08:37:00,Thursday,8,1,9.8,4.1,1.5,23.3,38.7,1,1,1,813.66,3,3.6
ORD120508,DS_Delhi_CP,Delhi,Fruits & Veg,2024-02-18 14:53:00,Sunday,14,0,8.4,2.0,1.8,17.0,29.200000000000003,0,0,0,1382.24,4,3.4
ORD120509,DS_Bangalore_Koramangala,Bangalore,Fruits & Veg,2024-12-19 13:53:00,Thursday,13,1,9.4,3.1,2.8,22.4,37.7,1,0,0,1344.84,9,3.6
ORD120510,DS_Hyderabad_Hitech,Hyderabad,Frozen,2024-04-24 11:19:00,Wednesday,11,0,4.9,2.5,1.8,17.5,26.700000000000003,0,0,0,1444.79,6,4.3
ORD120511,DS_Delhi_CP,Delhi,Fruits & Veg,2024-08-02 07:41:00,Friday,7,0,7.2,2.6,2.1,15.7,27.6,0,0,0,249.66,5,3.9
ORD120512,DS_Mumbai_BKC,Mumbai,Dairy,2024-01-20 10:59:00,Saturday,10,0,8.4,3.0,1.7,19.3,32.4,1,0,0,150.73,4,4.1
ORD120513,DS_Delhi_CP,Delhi,Personal Care,2024-11-13 21:12:00,Wednesday,21,1,8.9,3.4,2.3,24.9,39.5,1,0,0,899.87,11,3.7
ORD120514,DS_Mumbai_BKC,Mumbai,Beverages,2024-05-18 16:56:00,Saturday,16,0,9.6,2.7,2.0,15.9,30.200000000000003,1,0,0,864.5,2,3.9
ORD120515,DS_Pune_Kothrud,Pune,Staples,2024-11-04 16:03:00,Monday,16,0,2.8,4.1,1.3,20.1,28.3,0,0,0,1394.57,1,4.0
ORD120516,DS_Bangalore_Koramangala,Bangalore,Staples,2024-02-11 14:18:00,Sunday,14,0,9.2,3.3,0.8,16.9,30.2,1,1,0,1284.82,11,3.9
ORD120517,DS_Hyderabad_Hitech,Hyderabad,Fruits & Veg,2024-12-19 10:06:00,Thursday,10,0,5.4,2.0,0.7,27.7,35.8,1,0,0,221.81,10,4.8
ORD120518,DS_Bangalore_Whitefield,Bangalore,Dairy,2024-06-29 12:02:00,Saturday,12,1,7.9,3.2,1.8,29.0,41.900000000000006,1,0,0,140.38,9,3.6
ORD120519,DS_Delhi_Lajpat,Delhi,Staples,2024-07-16 11:04:00,Tuesday,11,0,5.4,1.7,1.6,22.4,31.1,1,0,0,204.27,1,3.9
ORD120520,DS_Pune_Kothrud,Pune,Dairy,2024-10-24 14:33:00,Thursday,14,0,5.7,4.4,1.4,12.3,23.800000000000004,0,0,0,1540.47,8,4.1
ORD120521,DS_Pune_Kothrud,Pune,Beverages,2024-10-27 22:38:00,Sunday,22,0,8.0,4.6,0.8,14.7,28.1,0,0,0,337.13,4,4.7
ORD120522,DS_Hyderabad_Hitech,Hyderabad,Staples,2024-10-01 07:51:00,Tuesday,7,0,3.3,0.8,1.9,23.8,29.8,0,1,1,1728.3,11,4.3
ORD120523,DS_Delhi_CP,Delhi,Fruits & Veg,2024-01-10 13:57:00,Wednesday,13,1,12.5,4.7,2.6,31.2,51.0,1,1,0,1111.15,7,3.1
ORD120524,DS_Delhi_Lajpat,Delhi,Snacks,2024-07-03 09:01:00,Wednesday,9,1,8.9,2.0,1.8,28.9,41.6,1,0,0,798.19,12,4.0
ORD120525,DS_Pune_Kothrud,Pune,Beverages,2024-12-21 23:22:00,Saturday,23,0,5.5,4.2,1.3,29.5,40.5,1,0,0,348.88,8,4.0
ORD120526,DS_Delhi_CP,Delhi,Fruits & Veg,2024-10-22 21:07:00,Tuesday,21,1,13.1,2.6,1.6,31.3,48.6,1,0,0,1009.64,7,3.8
ORD120527,DS_Mumbai_Andheri,Mumbai,Beverages,2024-09-02 17:01:00,Monday,17,0,4.9,3.1,1.8,19.6,29.400000000000002,0,0,0,1682.27,5,4.7
ORD120528,DS_Hyderabad_Hitech,Hyderabad,Beverages,2024-07-26 09:19:00,Friday,9,1,10.1,0.9,1.6,22.5,35.1,1,0,0,1778.46,1,3.6
ORD120529,DS_Mumbai_Andheri,Mumbai,Personal Care,2024-01-16 23:26:00,Tuesday,23,0,2.0,2.5,2.0,14.4,20.9,0,0,0,371.09,9,4.2
ORD120530,DS_Mumbai_Andheri,Mumbai,Personal Care,2024-09-08 15:27:00,Sunday,15,0,8.6,2.5,1.1,28.7,40.9,1,0,0,1413.29,8,3.5
ORD120531,DS_Bangalore_Koramangala,Bangalore,Snacks,2024-02-23 15:36:00,Friday,15,0,5.5,3.0,1.3,19.2,29.0,0,0,0,1126.92,11,4.0
ORD120532,DS_Delhi_CP,Delhi,Staples,2024-06-13 20:04:00,Thursday,20,1,10.5,3.6,2.6,32.8,49.5,1,0,0,680.0,5,3.6
ORD120533,DS_Bangalore_Koramangala,Bangalore,Frozen,2024-01-15 07:52:00,Monday,7,0,4.9,1.8,2.3,18.1,27.1,0,0,0,1126.22,2,4.1
ORD120534,DS_Bangalore_Whitefield,Bangalore,Snacks,2024-07-07 20:12:00,Sunday,20,1,7.5,2.3,2.3,28.6,40.7,1,0,0,697.4,11,3.8
ORD120535,DS_Bangalore_Whitefield,Bangalore,Staples,2024-02-06 21:51:00,Tuesday,21,1,10.2,4.3,2.4,28.3,45.2,1,0,0,1372.61,8,3.4
ORD120536,DS_Delhi_CP,Delhi,Fruits & Veg,2024-10-11 22:12:00,Friday,22,0,10.4,4.6,2.2,14.7,31.9,1,0,0,336.79,8,3.3
ORD120537,DS_Mumbai_BKC,Mumbai,Frozen,2024-11-20 20:49:00,Wednesday,20,1,10.9,3.3,1.9,18.7,34.8,1,0,0,918.08,12,3.8
ORD120538,DS_Pune_Kothrud,Pune,Personal Care,2024-08-18 19:40:00,Sunday,19,1,9.7,1.5,2.0,28.7,41.9,1,0,0,1552.58,6,3.8
ORD120539,DS_Bangalore_Koramangala,Bangalore,Staples,2024-01-30 22:29:00,Tuesday,22,0,5.4,4.7,1.6,19.9,31.6,1,0,0,1303.31,9,3.5
ORD120540,DS_Mumbai_Andheri,Mumbai,Fruits & Veg,2024-10-02 08:13:00,Wednesday,8,1,10.2,2.6,2.6,25.6,41.0,1,1,0,1534.66,7,3.8
ORD120541,DS_Mumbai_Andheri,Mumbai,Personal Care,2024-01-30 14:30:00,Tuesday,14,0,5.2,2.8,2.4,21.6,32.0,1,0,0,1705.72,4,3.8
ORD120542,DS_Pune_Kothrud,Pune,Personal Care,2024-11-11 22:34:00,Monday,22,0,7.5,4.4,2.3,8.8,23.0,0,0,0,447.04,8,4.3
ORD120543,DS_Hyderabad_Hitech,Hyderabad,Snacks,2024-10-23 19:31:00,Wednesday,19,1,14.0,4.0,2.0,27.7,47.7,1,0,0,139.56,2,3.6
ORD120544,DS_Delhi_Lajpat,Delhi,Beverages,2024-06-19 09:14:00,Wednesday,9,1,11.1,3.7,2.7,16.0,33.5,1,0,0,630.21,8,3.2
ORD120545,DS_Mumbai_Andheri,Mumbai,Dairy,2024-08-28 11:48:00,Wednesday,11,0,5.2,3.7,2.5,18.5,29.9,0,1,1,791.71,12,3.4
ORD120546,DS_Delhi_Lajpat,Delhi,Personal Care,2024-11-20 08:44:00,Wednesday,8,1,12.5,3.4,2.2,12.3,30.400000000000002,1,0,0,1203.69,6,4.3
ORD120547,DS_Bangalore_Whitefield,Bangalore,Frozen,2024-04-28 07:56:00,Sunday,7,0,5.6,4.2,2.4,14.8,27.0,0,0,0,1339.67,4,4.4
ORD120548,DS_Bangalore_Whitefield,Bangalore,Staples,2024-03-20 18:26:00,Wednesday,18,0,8.2,1.3,2.5,11.5,23.5,0,0,0,1116.88,12,3.9
ORD120549,DS_Delhi_Lajpat,Delhi,Dairy,2024-07-07 07:26:00,Sunday,7,0,3.7,5.3,2.1,8.2,19.299999999999997,0,0,0,1163.34,4,3.9
ORD120550,DS_Delhi_Lajpat,Delhi,Staples,2024-04-01 10:05:00,Monday,10,0,4.6,3.1,1.6,10.6,19.9,0,0,0,562.73,1,4.8
ORD120551,DS_Mumbai_Andheri,Mumbai,Beverages,2024-05-19 13:36:00,Sunday,13,1,9.8,2.8,2.8,33.5,48.900000000000006,1,0,0,340.71,5,3.7
ORD120552,DS_Mumbai_BKC,Mumbai,Fruits & Veg,2024-02-21 10:18:00,Wednesday,10,0,3.8,3.0,3.2,13.7,23.7,0,0,0,730.61,10,3.8
ORD120553,DS_Delhi_Lajpat,Delhi,Beverages,2024-10-19 15:02:00,Saturday,15,0,6.5,2.9,2.1,19.1,30.6,1,0,0,1424.76,3,3.6
ORD120554,DS_Bangalore_Koramangala,Bangalore,Dairy,2024-09-03 11:43:00,Tuesday,11,0,5.0,2.6,1.5,16.8,25.9,0,0,0,1040.4,2,4.1
ORD120555,DS_Hyderabad_Hitech,Hyderabad,Beverages,2024-09-29 09:28:00,Sunday,9,1,9.3,3.4,1.9,24.8,39.400000000000006,1,0,0,1732.99,9,3.7
ORD120556,DS_Delhi_Lajpat,Delhi,Frozen,2024-12-29 20:35:00,Sunday,20,1,10.2,1.9,1.5,29.6,43.2,1,0,0,602.84,11,3.8
ORD120557,DS_Delhi_Lajpat,Delhi,Personal Care,2024-03-22 16:44:00,Friday,16,0,3.9,1.2,2.4,21.3,28.8,0,0,0,1786.29,8,4.0
ORD120558,DS_Hyderabad_Hitech,Hyderabad,Snacks,2024-03-23 22:17:00,Saturday,22,0,6.2,3.2,1.6,18.0,29.0,0,0,0,545.15,7,4.2
ORD120559,DS_Bangalore_Whitefield,Bangalore,Beverages,2024-05-26 20:31:00,Sunday,20,1,8.1,3.2,2.2,18.6,32.1,1,0,0,685.04,9,4.0
ORD120560,DS_Delhi_CP,Delhi,Staples,2024-08-11 09:19:00,Sunday,9,1,8.9,2.3,2.4,27.5,41.1,1,0,0,618.95,9,3.4
ORD120561,DS_Bangalore_Whitefield,Bangalore,Snacks,2024-01-02 11:53:00,Tuesday,11,0,6.9,3.4,1.8,20.9,33.0,1,0,0,650.22,5,2.9
ORD120562,DS_Mumbai_Andheri,Mumbai,Staples,2024-04-25 07:35:00,Thursday,7,0,4.8,3.9,1.8,12.7,23.2,0,0,0,1543.48,12,3.1
ORD120563,DS_Delhi_Lajpat,Delhi,Dairy,2024-04-28 09:44:00,Sunday,9,1,12.0,2.3,1.2,25.8,41.3,1,0,0,289.44,6,4.3
ORD120564,DS_Mumbai_Andheri,Mumbai,Staples,2024-10-01 19:40:00,Tuesday,19,1,10.2,1.0,1.6,29.0,41.8,1,0,0,463.78,2,3.8
ORD120565,DS_Bangalore_Whitefield,Bangalore,Dairy,2024-08-29 14:32:00,Thursday,14,0,3.3,5.5,1.7,16.8,27.3,0,0,0,1505.58,9,4.1
ORD120566,DS_Mumbai_BKC,Mumbai,Snacks,2024-11-25 06:43:00,Monday,6,0,7.8,2.8,1.1,8.7,20.4,0,0,0,548.65,11,4.0
ORD120567,DS_Pune_Kothrud,Pune,Beverages,2024-02-18 20:06:00,Sunday,20,1,10.4,2.5,2.3,31.2,46.4,1,0,0,1524.4,3,3.2
ORD120568,DS_Bangalore_Whitefield,Bangalore,Personal Care,2024-12-06 18:40:00,Friday,18,0,6.4,2.5,1.6,15.3,25.8,0,1,1,1071.09,12,4.5
ORD120569,DS_Delhi_Lajpat,Delhi,Staples,2024-11-25 21:10:00,Monday,21,1,10.2,2.5,3.0,22.2,37.9,1,0,0,1194.37,11,3.8
ORD120570,DS_Mumbai_BKC,Mumbai,Fruits & Veg,2024-04-29 19:38:00,Monday,19,1,9.8,1.5,1.8,21.1,34.2,1,0,0,907.52,1,3.5
ORD120571,DS_Bangalore_Whitefield,Bangalore,Fruits & Veg,2024-06-04 19:01:00,Tuesday,19,1,14.0,2.4,2.0,28.1,46.5,1,0,0,174.31,2,3.4
ORD120572,DS_Pune_Kothrud,Pune,Beverages,2024-09-10 20:40:00,Tuesday,20,1,8.0,3.3,2.0,26.5,39.8,1,0,0,1354.44,10,3.0
ORD120573,DS_Delhi_Lajpat,Delhi,Beverages,2024-08-17 08:24:00,Saturday,8,1,13.3,3.1,2.5,36.1,55.0,1,0,0,1081.68,10,3.6
ORD120574,DS_Pune_Kothrud,Pune,Staples,2024-04-01 15:54:00,Monday,15,0,4.3,2.6,1.9,18.9,27.7,0,0,0,1178.07,6,4.7
ORD120575,DS_Mumbai_BKC,Mumbai,Beverages,2024-10-14 15:49:00,Monday,15,0,6.0,4.3,2.6,18.7,31.6,1,1,0,909.37,7,3.1
ORD120576,DS_Mumbai_BKC,Mumbai,Beverages,2024-02-09 22:17:00,Friday,22,0,7.8,3.7,1.9,12.8,26.200000000000003,0,0,0,1653.21,6,4.2
ORD120577,DS_Hyderabad_Hitech,Hyderabad,Frozen,2024-12-05 12:20:00,Thursday,12,1,11.0,1.8,1.4,39.6,53.800000000000004,1,0,0,1133.7,2,3.2
ORD120578,DS_Hyderabad_Hitech,Hyderabad,Personal Care,2024-03-24 19:33:00,Sunday,19,1,8.6,4.6,1.5,18.8,33.5,1,0,0,1738.35,11,4.1
ORD120579,DS_Hyderabad_Hitech,Hyderabad,Dairy,2024-07-04 18:36:00,Thursday,18,0,2.3,2.5,2.3,25.6,32.7,1,1,1,582.71,1,3.9
ORD120580,DS_Pune_Kothrud,Pune,Beverages,2024-03-19 08:17:00,Tuesday,8,1,10.9,3.2,2.7,30.5,47.3,1,0,0,623.6,7,3.9
ORD120581,DS_Mumbai_Andheri,Mumbai,Dairy,2024-09-28 13:29:00,Saturday,13,1,10.4,2.0,1.6,14.4,28.4,0,1,0,530.54,5,4.1
